List for Camilo
Species;No;Year;Month;Sex;Prey;Count;Measured;Weighting;Fish.length;Fish.weight;Dolphin.length;Place;COD;Date
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;163.093;16.945;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;234.930;69.061;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;225.939;59.413;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;166.672;18.419;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;161.282;16.234;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;209.769;44.626;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;166.672;18.419;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;159.493;15.553;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;159.493;15.553;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Blue whiting;102;30;1.7000;157.703;14.893;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;194.724;63.779;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;203.645;75.863;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;190.278;58.348;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;212.592;89.714;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;221.513;105.419;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;217.039;97.295;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;270.588;234.284;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;186.243;53.740;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Trisopterus;9;9;0.5000;56.392;0.985;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Gadiculus;3;2;0.7500;132.353;20.979;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Gadiculus;3;2;0.7500;134.181;22.039;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;319.540;307.494;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;330.895;344.980;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;328.065;335.356;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;325.200;325.804;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;285.439;212.020;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;308.150;272.840;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;302.490;256.676;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;336.555;364.804;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;325.200;325.804;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;302.490;256.676;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;346.422;401.237;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;333.623;354.439;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;333.623;354.439;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;282.187;204.166;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;295.066;236.501;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Scad;16;16;0.5000;243.709;125.965;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Mullet;1;1;0.5000;880.269;9,093.853;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Sole;2;2;0.5000;298.038;260.864;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Sole;2;2;0.5000;327.162;355.180;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Conger;4;4;0.5000;1,219.500;4,182.558;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Conger;4;4;0.5000;1,512.150;8,896.689;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Conger;4;4;0.5000;1,451.250;7,701.645;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Conger;4;4;0.5000;1,451.250;7,701.645;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Todarodes;1;1;1.0000;143.386;91.470;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;148TTR0;1;4;Female ;Beryx decadactylus;13;13;1.0000;250.000;217.188;290.00;Carnota;;07/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Gadiculus;2;2;0.5000;80.204;3.466;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Gadiculus;2;2;0.5000;99.669;7.569;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;202.590;39.024;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;195.411;33.962;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;195.411;33.962;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;170.272;19.996;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;247.499;84.441;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;215.159;49.209;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;188.232;29.405;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;159.493;15.553;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;163.093;16.945;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;202.590;39.024;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;231.329;65.067;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;199.012;36.435;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;177.452;23.437;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;189.344;36.095;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;200.809;43.936;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;177.808;29.253;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;258.345;102.019;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;189.344;36.095;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;200.809;43.936;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;206.612;48.327;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;154.808;18.408;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;143.273;14.209;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;177.808;29.253;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;154.808;18.408;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;154.808;18.408;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;154.808;18.408;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;131.808;10.751;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;200.809;43.936;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Blue whiting;29;29;0.5000;154.808;18.408;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;461.072;684.096;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;317.791;231.365;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;293.907;184.270;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;293.907;184.270;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;393.408;430.861;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;238.186;99.889;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;373.513;370.412;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;469.049;719.147;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;278.001;156.699;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;461.072;684.096;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;421.281;525.941;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;289.919;177.081;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;230.233;90.480;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;254.117;120.621;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;301.861;199.176;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;349.629;305.554;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;437.211;585.993;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;389.443;418.333;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;270.023;143.956;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;349.629;305.554;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;278.001;156.699;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;357.606;326.308;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;222.255;81.646;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;278.001;156.699;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;285.954;170.118;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;254.117;120.621;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;317.791;231.365;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;349.629;305.554;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Hake;53;29;0.9138;313.803;223.008;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Trisopterus;2;2;0.5000;79.035;2.666;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Trisopterus;2;2;0.5000;105.384;6.817;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Aphanopus carbo;2;2;1.0000;840.000;784.248;236.00;Malpica;;10/04/01
Tursiops truncatus;149TTR0;1;4;Male   ;Aphanopus carbo;2;2;1.0000;840.000;784.248;236.00;Malpica;;10/04/01
Tursiops truncatus;160TTR0;1;7;Male   ;Hake;2;2;0.5000;267.325;139.806;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Hake;2;2;0.5000;291.461;179.838;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;180.926;49.187;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;177.454;46.401;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;177.454;46.401;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;167.037;38.677;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;180.926;49.187;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;173.981;43.721;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;177.454;46.401;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sardine;8;8;0.5000;180.926;49.187;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;254.971;184.400;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;174.661;42.075;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;174.661;42.075;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;179.107;46.291;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;143.398;20.198;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;243.827;154.210;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;257.221;191.023;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;234.907;132.955;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;261.668;204.652;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;248.273;165.752;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;234.907;132.955;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;221.513;105.419;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;230.433;123.198;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;243.827;154.210;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;159.016;29.572;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;136.701;16.978;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;176.884;44.144;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;252.747;178.037;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;243.827;154.210;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;234.907;132.955;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;172.410;40.060;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;172.410;40.060;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;132.255;15.072;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;181.330;48.519;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;181.330;48.519;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;154.569;26.615;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Trisopterus;27;27;0.5000;181.330;48.519;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Conger;3;3;0.5000;804.900;973.371;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Conger;3;3;0.5000;804.900;973.371;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Conger;3;3;0.5000;868.350;1,270.311;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;220.549;54.132;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;220.549;54.132;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;209.769;44.626;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;184.631;27.299;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;206.191;41.764;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;199.012;36.435;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;188.232;29.405;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;188.232;29.405;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;209.769;44.626;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;195.411;33.962;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;202.590;39.024;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;195.411;33.962;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;206.191;41.764;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;204.402;40.385;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Blue whiting;15;15;0.5000;190.021;30.496;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sandeel;1;1;0.5000;141.655;7.820;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Atherina;13;4;1.6250;125.527;12.788;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Atherina;13;4;1.6250;118.264;10.688;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Atherina;13;4;1.6250;125.527;12.788;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Atherina;13;4;1.6250;111.605;8.977;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sole;2;2;0.5000;220.373;96.856;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sea Bream;4;4;0.5000;204.870;139.306;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sea Bream;4;4;0.5000;229.260;195.730;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sea Bream;4;4;0.5000;200.010;129.553;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Sea Bream;4;4;0.5000;229.260;195.730;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;40.322;0.373;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;43.664;0.498;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;43.664;0.498;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;40.322;0.373;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;47.006;0.652;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;30.298;0.137;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;30.298;0.137;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;40.322;0.373;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;47.006;0.652;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;43.664;0.498;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;53.689;1.065;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;36.981;0.274;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;50.347;0.839;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;26.956;0.092;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;33.639;0.196;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;50.347;0.839;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;36.981;0.274;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;40.322;0.373;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;50.347;0.839;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;53.689;1.065;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;47.006;0.652;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;36.981;0.274;255.00;Portocelo/Marin;;06/07/01
Tursiops truncatus;160TTR0;1;7;Male   ;Gobiidae;56;30;0.9333;36.981;0.274;255.00;Portocelo/Marin;;06/07/01
